#mpa_vJun23_CHOCOPhlAnSGB_202403
clade_name	ERR2641635_metaphlan	ERR2641677_metaphlan	ERR2641733_metaphlan	SRR8692206_metaphlan	SRR8692207_metaphlan	SRR8692213_metaphlan	SRR059458_metaphlan	SRR059459_metaphlan	SRR513791_metaphlan
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonellaceae_unclassified|s__Veillonellaceae_bacterium_DNF00626|t__SGB5831	0.0	0.0	0.0	0.0	0.0	0.0	2.0801	2.08419	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_SGB1979|t__SGB1979	0.0	0.0	0.0	0.0	0.0	0.0	1.59085	1.5596	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica|t__SGB1981	0.0	0.0	0.0	0.0	0.0	0.0	1.43411	1.39778	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriales_unclassified|g__Coriobacteriales_unclassified|s__Coriobacteriales_bacterium_DNF00809|t__SGB963	0.0	0.0	0.0	0.0	0.0	0.0	1.30803	1.31258	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Mobiluncus|s__Mobiluncus_curtisii|t__SGB15487	0.0	0.0	0.0	0.0	0.0	0.0	1.11872	1.13257	0.0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellia_unclassified|f__Tissierellia_unclassified|g__Tissierellia_unclassified|s__Tissierellia_bacterium_KA00581|t__SGB6647	0.0	0.0	0.0	0.0	0.0	0.0	1.043	1.0285	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_micraerophilus|t__SGB5840	0.0	0.0	0.0	0.0	0.0	0.0	0.91512	0.92799	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella|s__Gardnerella_vaginalis|t__SGB17302	0.0	0.0	0.0	0.0	0.0	0.0	0.87696	0.87581	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB5267	0.0	0.0	0.0	0.0	0.0	0.0	0.8272	0.83642	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis|t__SGB1517_group	0.0	0.0	0.0	0.0	0.0	0.0	0.55721	0.55184	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB1460|s__GGB1460_SGB2023|t__SGB2023	0.0	0.0	0.0	0.0	0.0	0.0	0.44932	0.4516	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_iners|t__SGB7025	0.0	0.0	0.0	0.0	0.0	0.0	0.41014	0.42036	0.0
k__Bacteria|p__Bacteroidota|c__CFGB618|o__OFGB618|f__FGB618|g__GGB1455|s__GGB1455_SGB2018|t__SGB2018	0.0	0.0	0.0	0.0	0.0	0.0	0.33982	0.34211	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_colorans|t__SGB1502	0.0	0.0	0.0	0.0	0.0	0.0	0.32782	0.32482	0.0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_lacrimalis|t__SGB6705	0.0	0.0	0.0	0.0	0.0	0.0	0.3142	0.31126	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB36599|s__GGB36599_SGB9269|t__SGB9269	0.0	0.0	0.0	0.0	0.0	0.0	0.25453	0.26089	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius|t__SGB746	0.0	0.0	0.0	0.0	0.0	0.0	0.19719	0.19045	0.0
k__Bacteria|p__Bacteroidota|c__CFGB618|o__OFGB618|f__FGB618|g__GGB1456|s__GGB1456_SGB2019|t__SGB2019	0.0	0.0	0.0	0.0	0.0	0.0	0.13267	0.13953	0.0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_tetradius|t__SGB6674	0.0	0.0	0.0	0.0	0.0	0.0	0.08914	0.08816	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus_niger|t__SGB4050	0.0	0.0	0.0	0.0	0.0	0.0	0.08303	0.08579	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_SGB1977|t__SGB1977	0.0	0.0	0.0	0.0	0.0	0.0	0.07194	0.07372	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_SGB1980|t__SGB1980	0.0	0.0	0.0	0.0	0.0	0.0	0.0636	0.07494	0.0
k__Bacteria|p__Tenericutes|c__Tenericutes_unclassified|o__Mycoplasmoidales|f__Metamycoplasmataceae|g__Metamycoplasma|s__Metamycoplasma_hominis|t__SGB5926	0.0	0.0	0.0	0.0	0.0	0.0	0.06296	0.05881	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3885|s__GGB3885_SGB5268|t__SGB5268	0.0	0.0	0.0	0.0	0.0	0.0	0.04477	0.03877	0.0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_sp_BV3C26|t__SGB6713	0.0	0.0	0.0	0.0	0.0	0.0	0.01659	0.01777	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_turicensis|t__SGB17195	0.0	0.0	0.0	0.0	0.0	0.0	0.01648	0.01534	0.0
